"Sujeito";"Predicado";"Objeto"
"/index.php/Vyman";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Vyman";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Vyman";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Vyman";"appearsIn";"A Game of Thrones (Mentioned)"
"/index.php/Vyman";"appearsIn";"A Clash of Kings (Appears)"
"/index.php/Vyman";"appearsIn";"A Storm of Swords (Appears)"
"/index.php/Vyman";"appearsIn";"A Feast for Crows (Appears)"
"/index.php/Vyman";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Vyman";"nameIs";"Vyman"
"/index.php/Walda_Frey_(daughter_of_Edwyn)";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/Walda_Frey_(daughter_of_Edwyn)";"hasAllegianceWith";"House Frey"
"/index.php/Walda_Frey_(daughter_of_Edwyn)";"bornIn";"In 290AC or 291AC"
"/index.php/Walda_Frey_(daughter_of_Edwyn)";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Walda_Frey_(daughter_of_Edwyn)";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Walda_Frey_(daughter_of_Edwyn)";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Walda_Frey_(daughter_of_Edwyn)";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Walda_Frey_(daughter_of_Edwyn)";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Walda_Frey_(daughter_of_Edwyn)";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Walda_Frey_(daughter_of_Edwyn)";"nameIs";"Walda Frey (daughter of Edwyn)"
"/index.php/Walda_Frey_(daughter_of_Lothar)";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/Walda_Frey_(daughter_of_Lothar)";"hasAllegianceWith";"House Frey"
"/index.php/Walda_Frey_(daughter_of_Lothar)";"bornIn";"In 294AC or 295AC"
"/index.php/Walda_Frey_(daughter_of_Lothar)";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Walda_Frey_(daughter_of_Lothar)";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Walda_Frey_(daughter_of_Lothar)";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Walda_Frey_(daughter_of_Lothar)";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Walda_Frey_(daughter_of_Lothar)";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Walda_Frey_(daughter_of_Lothar)";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Walda_Frey_(daughter_of_Lothar)";"nameIs";"Walda Frey (daughter of Lothar)"
"/index.php/Fair_Walda_Frey";"hasAlias";"Fair Walda"
"/index.php/Fair_Walda_Frey";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/Fair_Walda_Frey";"hasAllegianceWith";"House Frey"
"/index.php/Fair_Walda_Frey";"bornIn";"In 280AC or 281AC"
"/index.php/Fair_Walda_Frey";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Fair_Walda_Frey";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Fair_Walda_Frey";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Fair_Walda_Frey";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Fair_Walda_Frey";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Fair_Walda_Frey";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Fair_Walda_Frey";"nameIs";"Fair Walda Frey"
"/index.php/Fat_Walda_Frey";"hasAlias";"Fat Walda"
"/index.php/Fat_Walda_Frey";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/Fat_Walda_Frey";"hasAllegianceWith";"/index.php/House_Bolton"
"/index.php/Fat_Walda_Frey";"hasAllegianceWith";"House Frey"
"/index.php/Fat_Walda_Frey";"hasAllegianceWith";"House Bolton"
"/index.php/Fat_Walda_Frey";"bornIn";"In 283AC or 284AC"
"/index.php/Fat_Walda_Frey";"spouse";"/index.php/Roose_Bolton"
"/index.php/Fat_Walda_Frey";"spouse";"Roose Bolton"
"/index.php/Fat_Walda_Frey";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Fat_Walda_Frey";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Fat_Walda_Frey";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Fat_Walda_Frey";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Fat_Walda_Frey";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Fat_Walda_Frey";"appearsIn";"A Storm of Swords (Appears)"
"/index.php/Fat_Walda_Frey";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Fat_Walda_Frey";"appearsIn";"A Dance with Dragons (Appears)"
"/index.php/Fat_Walda_Frey";"Played by";"Elizabeth Webster"
"/index.php/Fat_Walda_Frey";"appearsInSeason";"/index.php/Game_of_Thrones_-_Season_4"
"/index.php/Fat_Walda_Frey";"appearsInSeason";"Season 4"
"/index.php/Fat_Walda_Frey";"nameIs";"Fat Walda Frey"
"/index.php/White_Walda_Frey";"hasAlias";"White Walda"
"/index.php/White_Walda_Frey";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/White_Walda_Frey";"hasAllegianceWith";"House Frey"
"/index.php/White_Walda_Frey";"bornIn";"In 288AC or 289AC"
"/index.php/White_Walda_Frey";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/White_Walda_Frey";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/White_Walda_Frey";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/White_Walda_Frey";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/White_Walda_Frey";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/White_Walda_Frey";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/White_Walda_Frey";"nameIs";"White Walda Frey"
"/index.php/Walda_Rivers";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/Walda_Rivers";"hasAllegianceWith";"House Frey"
"/index.php/Walda_Rivers";"bornIn";"In 294AC or 295AC"
"/index.php/Walda_Rivers";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Walda_Rivers";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Walda_Rivers";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Walda_Rivers";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Walda_Rivers";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Walda_Rivers";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Walda_Rivers";"nameIs";"Walda Rivers"
"/index.php/Walda_Rivers_(daughter_of_Aemon)";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/Walda_Rivers_(daughter_of_Aemon)";"hasAllegianceWith";"House Frey"
"/index.php/Walda_Rivers_(daughter_of_Aemon)";"bornIn";"In 295AC"
"/index.php/Walda_Rivers_(daughter_of_Aemon)";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Walda_Rivers_(daughter_of_Aemon)";"appearsIn";"A Storm of Swords (Appears)"
"/index.php/Walda_Rivers_(daughter_of_Aemon)";"nameIs";"Walda Rivers (daughter of Aemon)"
"/index.php/Walder_Brax";"hasAllegianceWith";"/index.php/House_Brax"
"/index.php/Walder_Brax";"hasAllegianceWith";"House Brax"
"/index.php/Walder_Brax";"bornIn";"In 293AC"
"/index.php/Walder_Brax";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Walder_Brax";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Walder_Brax";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Walder_Brax";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Walder_Brax";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Walder_Brax";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Walder_Brax";"nameIs";"Walder Brax"
"/index.php/Big_Walder_Frey";"hasAlias";"Big Walder"
"/index.php/Big_Walder_Frey";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/Big_Walder_Frey";"hasAllegianceWith";"House Frey"
"/index.php/Big_Walder_Frey";"bornIn";"In 291AC"
"/index.php/Big_Walder_Frey";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Big_Walder_Frey";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Big_Walder_Frey";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Big_Walder_Frey";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Big_Walder_Frey";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Big_Walder_Frey";"appearsIn";"A Game of Thrones (Appears)"
"/index.php/Big_Walder_Frey";"appearsIn";"A Clash of Kings (Appears)"
"/index.php/Big_Walder_Frey";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Big_Walder_Frey";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Big_Walder_Frey";"appearsIn";"A Dance with Dragons (Appears)"
"/index.php/Big_Walder_Frey";"nameIs";"Big Walder Frey"
"/index.php/Black_Walder_Frey";"hasAlias";"Black Walder"
"/index.php/Black_Walder_Frey";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/Black_Walder_Frey";"hasAllegianceWith";"House Frey"
"/index.php/Black_Walder_Frey";"bornIn";"In or between 260AC and 280AC"
"/index.php/Black_Walder_Frey";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Black_Walder_Frey";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Black_Walder_Frey";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Black_Walder_Frey";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Black_Walder_Frey";"appearsIn";"A Game of Thrones (Appears)"
"/index.php/Black_Walder_Frey";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Black_Walder_Frey";"appearsIn";"A Storm of Swords (Appears)"
"/index.php/Black_Walder_Frey";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Black_Walder_Frey";"Played by";"Tim Plester"
"/index.php/Black_Walder_Frey";"appearsInSeason";"/index.php/Game_of_Thrones_-_Season_3"
"/index.php/Black_Walder_Frey";"appearsInSeason";"Season 3"
"/index.php/Black_Walder_Frey";"nameIs";"Black Walder Frey"
"/index.php/Little_Walder_Frey";"hasAlias";"Little Walder"
"/index.php/Little_Walder_Frey";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/Little_Walder_Frey";"hasAllegianceWith";"House Frey"
"/index.php/Little_Walder_Frey";"bornIn";"/index.php/The_Twins"
"/index.php/Little_Walder_Frey";"bornIn";"In 291AC, at The Twins"
"/index.php/Little_Walder_Frey";"diedIn";"/index.php/Winterfell"
"/index.php/Little_Walder_Frey";"diedIn";"In 300AC, at Winterfell"
"/index.php/Little_Walder_Frey";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Little_Walder_Frey";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Little_Walder_Frey";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Little_Walder_Frey";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Little_Walder_Frey";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Little_Walder_Frey";"appearsIn";"A Game of Thrones (Appears)"
"/index.php/Little_Walder_Frey";"appearsIn";"A Clash of Kings (Appears)"
"/index.php/Little_Walder_Frey";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Little_Walder_Frey";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Little_Walder_Frey";"appearsIn";"A Dance with Dragons (Appears)"
"/index.php/Little_Walder_Frey";"nameIs";"Little Walder Frey"
"/index.php/Red_Walder_Frey";"hasAlias";"Red Walder"
"/index.php/Red_Walder_Frey";"hasAllegianceWith";"/index.php/House_Frey_of_Riverrun"
"/index.php/Red_Walder_Frey";"hasAllegianceWith";"House Frey of Riverrun"
"/index.php/Red_Walder_Frey";"bornIn";"In 285AC"
"/index.php/Red_Walder_Frey";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Red_Walder_Frey";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Red_Walder_Frey";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Red_Walder_Frey";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Red_Walder_Frey";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Red_Walder_Frey";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Red_Walder_Frey";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Red_Walder_Frey";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Red_Walder_Frey";"nameIs";"Red Walder Frey"
"/index.php/Walder_Frey";"hasAlias";"the Late Lord Frey"
"/index.php/Walder_Frey";"hasAlias";"Old Frey"
"/index.php/Walder_Frey";"titlesIs";"Lord of the Crossing"
"/index.php/Walder_Frey";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/Walder_Frey";"hasAllegianceWith";"House Frey"
"/index.php/Walder_Frey";"bornIn";"In 208AC"
"/index.php/Walder_Frey";"spouse";"/index.php/Perra_Royce"
"/index.php/Walder_Frey";"spouse";"/index.php/Cyrenna_Swann"
"/index.php/Walder_Frey";"spouse";"/index.php/Amarei_Crakehall"
"/index.php/Walder_Frey";"spouse";"/index.php/Alyssa_Blackwood"
"/index.php/Walder_Frey";"spouse";"/index.php/Sarya_Whent"
"/index.php/Walder_Frey";"spouse";"/index.php/Bethany_Rosby"
"/index.php/Walder_Frey";"spouse";"/index.php/Annara_Farring"
"/index.php/Walder_Frey";"spouse";"/index.php/Joyeuse_Erenford"
"/index.php/Walder_Frey";"spouse";"1st: Perra Royce"
"/index.php/Walder_Frey";"spouse";"2nd: Cyrenna Swann"
"/index.php/Walder_Frey";"spouse";"3rd: Amarei Crakehall"
"/index.php/Walder_Frey";"spouse";"4th: Alyssa Blackwood"
"/index.php/Walder_Frey";"spouse";"5th: Sarya Whent"
"/index.php/Walder_Frey";"spouse";"6th: Bethany Rosby"
"/index.php/Walder_Frey";"spouse";"7th: Annara Farring"
"/index.php/Walder_Frey";"spouse";"8th: Joyeuse Erenford"
"/index.php/Walder_Frey";"appearsIn";"/index.php/The_Mystery_Knight"
"/index.php/Walder_Frey";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Walder_Frey";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Walder_Frey";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Walder_Frey";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Walder_Frey";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Walder_Frey";"appearsIn";"The Mystery Knight (Appears)"
"/index.php/Walder_Frey";"appearsIn";"A Game of Thrones (Appears)"
"/index.php/Walder_Frey";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Walder_Frey";"appearsIn";"A Storm of Swords (Appears)"
"/index.php/Walder_Frey";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Walder_Frey";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Walder_Frey";"Played by";"David Bradley"
"/index.php/Walder_Frey";"appearsInSeason";"/index.php/Game_of_Thrones_-_Season_1"
"/index.php/Walder_Frey";"appearsInSeason";"/index.php/Game_of_Thrones_-_Season_3"
"/index.php/Walder_Frey";"appearsInSeason";"Season 1 | Season 3"
"/index.php/Walder_Frey";"nameIs";"Walder Frey"
"/index.php/Walder_Goodbrook";"hasAllegianceWith";"/index.php/House_Goodbrook"
"/index.php/Walder_Goodbrook";"hasAllegianceWith";"House Goodbrook"
"/index.php/Walder_Goodbrook";"bornIn";"In 290AC"
"/index.php/Walder_Goodbrook";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Walder_Goodbrook";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Walder_Goodbrook";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Walder_Goodbrook";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Walder_Goodbrook";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Walder_Goodbrook";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Walder_Goodbrook";"nameIs";"Walder Goodbrook"
"/index.php/Walder_Haigh";"hasAllegianceWith";"/index.php/House_Haigh"
"/index.php/Walder_Haigh";"hasAllegianceWith";"House Haigh"
"/index.php/Walder_Haigh";"bornIn";"In 294AC or 295AC"
"/index.php/Walder_Haigh";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Walder_Haigh";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Walder_Haigh";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Walder_Haigh";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Walder_Haigh";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Walder_Haigh";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Walder_Haigh";"nameIs";"Walder Haigh"
"/index.php/Walder_Rivers";"hasAlias";"Bastard Walder"
"/index.php/Walder_Rivers";"titlesIs";"/index.php/Knight"
"/index.php/Walder_Rivers";"titlesIs";"Ser"
"/index.php/Walder_Rivers";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/Walder_Rivers";"hasAllegianceWith";"House Frey"
"/index.php/Walder_Rivers";"Culture";"/index.php/Riverlands"
"/index.php/Walder_Rivers";"Culture";"Riverlands"
"/index.php/Walder_Rivers";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Walder_Rivers";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Walder_Rivers";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Walder_Rivers";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Walder_Rivers";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Walder_Rivers";"appearsIn";"A Game of Thrones (Appears)"
"/index.php/Walder_Rivers";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Walder_Rivers";"appearsIn";"A Storm of Swords (Appears)"
"/index.php/Walder_Rivers";"appearsIn";"A Feast for Crows (Appears)"
"/index.php/Walder_Rivers";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Walder_Rivers";"nameIs";"Walder Rivers"
"/index.php/Walder_Vance";"hasAllegianceWith";"/index.php/House_Vance"
"/index.php/Walder_Vance";"hasAllegianceWith";"House Vance"
"/index.php/Walder_Vance";"bornIn";"In or between 263AC and 294AC"
"/index.php/Walder_Vance";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Walder_Vance";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Walder_Vance";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Walder_Vance";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Walder_Vance";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Walder_Vance";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Walder_Vance";"nameIs";"Walder Vance"
"/index.php/Waldon_Wynch";"titlesIs";"Lord of Iron Holt"
"/index.php/Waldon_Wynch";"hasAllegianceWith";"/index.php/House_Wynch"
"/index.php/Waldon_Wynch";"hasAllegianceWith";"House Wynch"
"/index.php/Waldon_Wynch";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Waldon_Wynch";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Waldon_Wynch";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Waldon_Wynch";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Waldon_Wynch";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Waldon_Wynch";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Waldon_Wynch";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Waldon_Wynch";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Waldon_Wynch";"nameIs";"Waldon Wynch"
"/index.php/Walgrave";"titlesIs";"Archmaester"
"/index.php/Walgrave";"hasAllegianceWith";"/index.php/Maesters"
"/index.php/Walgrave";"hasAllegianceWith";"/index.php/Citadel"
"/index.php/Walgrave";"hasAllegianceWith";"Maesters of the Citadel"
"/index.php/Walgrave";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Walgrave";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Walgrave";"nameIs";"Walgrave"
"/index.php/Wallace_Waynwood";"hasAllegianceWith";"/index.php/House_Waynwood"
"/index.php/Wallace_Waynwood";"hasAllegianceWith";"House Waynwood"
"/index.php/Wallace_Waynwood";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Wallace_Waynwood";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Wallace_Waynwood";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Wallace_Waynwood";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Wallace_Waynwood";"nameIs";"Wallace Waynwood"
"/index.php/Wallen";"hasAllegianceWith";"/index.php/Night%27s_Watch"
"/index.php/Wallen";"hasAllegianceWith";"deserter from the Night's Watch"
"/index.php/Wallen";"Culture";"/index.php/Wildlings"
"/index.php/Wallen";"Culture";"Wildlings"
"/index.php/Wallen";"diedIn";"/index.php/Wolfswood"
"/index.php/Wallen";"diedIn";"In 298AC, at Wolfswood"
"/index.php/Wallen";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Wallen";"appearsIn";"A Game of Thrones (Appears)"
"/index.php/Wallen";"nameIs";"Wallen"
"/index.php/Walton_Frey";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/Walton_Frey";"hasAllegianceWith";"House Frey"
"/index.php/Walton_Frey";"bornIn";"In or between 250AC and 267AC"
"/index.php/Walton_Frey";"spouse";"/index.php/Deana_Hardyng"
"/index.php/Walton_Frey";"spouse";"Deana Hardyng"
"/index.php/Walton_Frey";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Walton_Frey";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Walton_Frey";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Walton_Frey";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Walton_Frey";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Walton_Frey";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Walton_Frey";"nameIs";"Walton Frey"
"/index.php/Walton_Stark";"hasAlias";"Walton the Moon King"
"/index.php/Walton_Stark";"titlesIs";"/index.php/King_in_the_North"
"/index.php/Walton_Stark";"titlesIs";"/index.php/Winterfell"
"/index.php/Walton_Stark";"titlesIs";"King in the North"
"/index.php/Walton_Stark";"titlesIs";"Lord of Winterfell"
"/index.php/Walton_Stark";"hasAllegianceWith";"/index.php/House_Stark"
"/index.php/Walton_Stark";"hasAllegianceWith";"House Stark"
"/index.php/Walton_Stark";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Walton_Stark";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Walton_Stark";"nameIs";"Walton Stark"
"/index.php/Walton";"hasAlias";"Steelshanks Walton"
"/index.php/Walton";"hasAllegianceWith";"/index.php/House_Bolton"
"/index.php/Walton";"hasAllegianceWith";"House Bolton"
"/index.php/Walton";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Walton";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Walton";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Walton";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Walton";"appearsIn";"A Clash of Kings (Appears)"
"/index.php/Walton";"appearsIn";"A Storm of Swords (Appears)"
"/index.php/Walton";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Walton";"appearsIn";"A Dance with Dragons (Appears)"
"/index.php/Walton";"Played by";"Jamie Michie"
"/index.php/Walton";"appearsInSeason";"/index.php/Game_of_Thrones_-_Season_3"
"/index.php/Walton";"appearsInSeason";"Season 3"
"/index.php/Walton";"nameIs";"Walton"
"/index.php/Waltyr_Frey";"hasAlias";"Tyr"
"/index.php/Waltyr_Frey";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/Waltyr_Frey";"hasAllegianceWith";"House Frey"
"/index.php/Waltyr_Frey";"bornIn";"In 289AC"
"/index.php/Waltyr_Frey";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Waltyr_Frey";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Waltyr_Frey";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Waltyr_Frey";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Waltyr_Frey";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Waltyr_Frey";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Waltyr_Frey";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Waltyr_Frey";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Waltyr_Frey";"nameIs";"Waltyr Frey"
"/index.php/Walys_Flowers";"titlesIs";"Maester"
"/index.php/Walys_Flowers";"Culture";"Reach"
"/index.php/Walys_Flowers";"diedIn";"In before 283AC"
"/index.php/Walys_Flowers";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Walys_Flowers";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Walys_Flowers";"nameIs";"Walys Flowers"
"/index.php/Warryn_Beesbury";"titlesIs";"Lord of Honeyholt"
"/index.php/Warryn_Beesbury";"hasAllegianceWith";"/index.php/House_Beesbury"
"/index.php/Warryn_Beesbury";"hasAllegianceWith";"House Beesbury"
"/index.php/Warryn_Beesbury";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Warryn_Beesbury";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Warryn_Beesbury";"nameIs";"Warryn Beesbury"
"/index.php/Wat_(Barleycorn)";"hasAlias";"Wat Barleycorn"
"/index.php/Wat_(Barleycorn)";"hasAllegianceWith";"/index.php/House_Osgrey"
"/index.php/Wat_(Barleycorn)";"hasAllegianceWith";"House Osgrey"
"/index.php/Wat_(Barleycorn)";"appearsIn";"/index.php/The_Sworn_Sword"
"/index.php/Wat_(Barleycorn)";"appearsIn";"The Sworn Sword (Appears)"
"/index.php/Wat_(Barleycorn)";"nameIs";"Wat (Barleycorn)"
"/index.php/Blue_Bard";"hasAlias";"Blue Bard"
"/index.php/Blue_Bard";"hasAllegianceWith";"/index.php/House_Tyrell"
"/index.php/Blue_Bard";"hasAllegianceWith";"House Tyrell"
"/index.php/Blue_Bard";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Blue_Bard";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Blue_Bard";"appearsIn";"A Feast for Crows (Appears)"
"/index.php/Blue_Bard";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Blue_Bard";"nameIs";"Blue Bard"
"/index.php/Wat_(orphan)";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Wat_(orphan)";"appearsIn";"A Feast for Crows"
"/index.php/Wat_(orphan)";"nameIs";"Wat (orphan)"
"/index.php/Wat_(sailor)";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Wat_(sailor)";"appearsIn";"A Feast for Crows"
"/index.php/Wat_(sailor)";"nameIs";"Wat (sailor)"
