"Sujeito";"Predicado";"Objeto"
"/index.php/Stonehand";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Stonehand";"name";"Stonehand"
"/index.php/Stonesnake";"Allegiance";"/index.php/Night%27s_Watch"
"/index.php/Stonesnake";"Allegiance";"Night's Watch"
"/index.php/Stonesnake";"Born";"In or between 250AC and 253AC"
"/index.php/Stonesnake";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Stonesnake";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Stonesnake";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Stonesnake";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Stonesnake";"Book(s)";"A Clash of Kings (Appears)"
"/index.php/Stonesnake";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Stonesnake";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Stonesnake";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Stonesnake";"name";"Stonesnake"
"/index.php/Stygg";"Allegiance";"/index.php/House_Greyjoy"
"/index.php/Stygg";"Allegiance";"House Greyjoy"
"/index.php/Stygg";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Stygg";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Stygg";"Book(s)";"A Clash of Kings (Appears)"
"/index.php/Stygg";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Stygg";"name";"Stygg"
"/index.php/Styr";"Title";"/index.php/Magnar"
"/index.php/Styr";"Title";"Magnar of Thenn"
"/index.php/Styr";"Allegiance";"/index.php/Thenn_(people)"
"/index.php/Styr";"Allegiance";"Thenn"
"/index.php/Styr";"Culture";"/index.php/Free_Folk"
"/index.php/Styr";"Culture";"Free Folk"
"/index.php/Styr";"Died";"/index.php/Castle_Black"
"/index.php/Styr";"Died";"In 300AC, at Castle Black"
"/index.php/Styr";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Styr";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Styr";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Styr";"Book(s)";"A Storm of Swords (Appears)"
"/index.php/Styr";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Styr";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Styr";"Played by";"Yuri Kolokolnikov"
"/index.php/Styr";"TV series";"/index.php/Game_of_Thrones_-_Season_4"
"/index.php/Styr";"TV series";"Season 4"
"/index.php/Styr";"name";"Styr"
"/index.php/Sumner_Crakehall";"Title";"/index.php/Crakehall"
"/index.php/Sumner_Crakehall";"Title";"Lord of Crakehall"
"/index.php/Sumner_Crakehall";"Allegiance";"/index.php/House_Crakehall"
"/index.php/Sumner_Crakehall";"Allegiance";"House Crakehall"
"/index.php/Sumner_Crakehall";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Sumner_Crakehall";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Sumner_Crakehall";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Sumner_Crakehall";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Sumner_Crakehall";"name";"Sumner Crakehall"
"/index.php/Sybassion";"Alias";"Blind Sybassion, the Eater of Eyes"
"/index.php/Sybassion";"Culture";"/index.php/Qarth"
"/index.php/Sybassion";"Culture";"Qarth"
"/index.php/Sybassion";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Sybassion";"Book(s)";"A Clash of Kings"
"/index.php/Sybassion";"name";"Sybassion"
"/index.php/Sybell_Spicer";"Title";"/index.php/Crag"
"/index.php/Sybell_Spicer";"Title";"Lady of the Crag"
"/index.php/Sybell_Spicer";"Allegiance";"/index.php/House_Spicer"
"/index.php/Sybell_Spicer";"Allegiance";"/index.php/House_Westerling"
"/index.php/Sybell_Spicer";"Allegiance";"House Spicer"
"/index.php/Sybell_Spicer";"Allegiance";"House Westerling"
"/index.php/Sybell_Spicer";"Spouse";"/index.php/Gawen_Westerling"
"/index.php/Sybell_Spicer";"Spouse";"Lord Gawen Westerling"
"/index.php/Sybell_Spicer";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Sybell_Spicer";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Sybell_Spicer";"Book(s)";"A Storm of Swords (Appears)"
"/index.php/Sybell_Spicer";"Book(s)";"A Feast for Crows (Appears)"
"/index.php/Sybell_Spicer";"name";"Sybell Spicer"
"/index.php/Sybelle_Glover";"Title";"/index.php/Deepwood_Motte"
"/index.php/Sybelle_Glover";"Title";"Lady of Deepwood Motte"
"/index.php/Sybelle_Glover";"Allegiance";"/index.php/House_Locke"
"/index.php/Sybelle_Glover";"Allegiance";"/index.php/House_Glover"
"/index.php/Sybelle_Glover";"Allegiance";"House Locke"
"/index.php/Sybelle_Glover";"Allegiance";"House Glover"
"/index.php/Sybelle_Glover";"Culture";"/index.php/Northmen"
"/index.php/Sybelle_Glover";"Culture";"Northmen"
"/index.php/Sybelle_Glover";"Spouse";"/index.php/Robett_Glover"
"/index.php/Sybelle_Glover";"Spouse";"Robett Glover"
"/index.php/Sybelle_Glover";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Sybelle_Glover";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Sybelle_Glover";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Sybelle_Glover";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Sybelle_Glover";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Sybelle_Glover";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Sybelle_Glover";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Sybelle_Glover";"Book(s)";"A Dance with Dragons (Appears)"
"/index.php/Sybelle_Glover";"name";"Sybelle Glover"
"/index.php/Sylas";"Alias";"Sylas Sourmouth"
"/index.php/Sylas";"Allegiance";"/index.php/House_Greyjoy"
"/index.php/Sylas";"Allegiance";"House Greyjoy"
"/index.php/Sylas";"Died";"In 294AC"
"/index.php/Sylas";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Sylas";"Book(s)";"A Clash of Kings"
"/index.php/Sylas";"name";"Sylas"
"/index.php/Sylas_Flatnose";"Title";"/index.php/Iron_King"
"/index.php/Sylas_Flatnose";"Title";"/index.php/Iron_Islands"
"/index.php/Sylas_Flatnose";"Title";"Iron King"
"/index.php/Sylas_Flatnose";"Title";"King of the Iron Islands"
"/index.php/Sylas_Flatnose";"Culture";"/index.php/Ironborn"
"/index.php/Sylas_Flatnose";"Culture";"Ironborn"
"/index.php/Sylas_Flatnose";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Sylas_Flatnose";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Sylas_Flatnose";"name";"Sylas Flatnose"
"/index.php/Sylva_Santagar";"Alias";"Spotted Sylva"
"/index.php/Sylva_Santagar";"Title";"/index.php/Greenstone"
"/index.php/Sylva_Santagar";"Title";"Lady of Greenstone"
"/index.php/Sylva_Santagar";"Allegiance";"/index.php/House_Santagar"
"/index.php/Sylva_Santagar";"Allegiance";"/index.php/House_Estermont"
"/index.php/Sylva_Santagar";"Allegiance";"House Santagar"
"/index.php/Sylva_Santagar";"Allegiance";"House Estermont"
"/index.php/Sylva_Santagar";"Culture";"/index.php/Dornish"
"/index.php/Sylva_Santagar";"Culture";"Dornish"
"/index.php/Sylva_Santagar";"Born";"/index.php/Spottswood"
"/index.php/Sylva_Santagar";"Born";"In 276AC or 277AC, at Spottswood"
"/index.php/Sylva_Santagar";"Spouse";"/index.php/Eldon_Estermont"
"/index.php/Sylva_Santagar";"Spouse";"Eldon Estermont"
"/index.php/Sylva_Santagar";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Sylva_Santagar";"Book(s)";"A Feast for Crows (Appears)"
"/index.php/Sylva_Santagar";"name";"Sylva Santagar"
"/index.php/Sylwa_Paege";"Allegiance";"/index.php/House_Paege"
"/index.php/Sylwa_Paege";"Allegiance";"/index.php/House_Frey"
"/index.php/Sylwa_Paege";"Allegiance";"House Paege"
"/index.php/Sylwa_Paege";"Allegiance";"House Frey"
"/index.php/Sylwa_Paege";"Spouse";"/index.php/Whalen_Frey"
"/index.php/Sylwa_Paege";"Spouse";"Ser Whalen Frey"
"/index.php/Sylwa_Paege";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Sylwa_Paege";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Sylwa_Paege";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Sylwa_Paege";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Sylwa_Paege";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Sylwa_Paege";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Sylwa_Paege";"name";"Sylwa Paege"
"/index.php/Symeon_Star-Eyes";"Book(s)";"/index.php/The_Hedge_Knight"
"/index.php/Symeon_Star-Eyes";"Book(s)";"/index.php/A_Game_of_Thrones"
"/index.php/Symeon_Star-Eyes";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Symeon_Star-Eyes";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Symeon_Star-Eyes";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Symeon_Star-Eyes";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Symeon_Star-Eyes";"Book(s)";"The Hedge Knight (Mentioned)"
"/index.php/Symeon_Star-Eyes";"Book(s)";"A Game of Thrones (Mentioned)"
"/index.php/Symeon_Star-Eyes";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Symeon_Star-Eyes";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Symeon_Star-Eyes";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Symeon_Star-Eyes";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Symeon_Star-Eyes";"name";"Symeon Star-Eyes"
"/index.php/Symon_Hollard";"Title";"/index.php/Knight"
"/index.php/Symon_Hollard";"Title";"/index.php/Dun_Fort"
"/index.php/Symon_Hollard";"Title";"Ser"
"/index.php/Symon_Hollard";"Title";"Master-at-arms at the Dun Fort"
"/index.php/Symon_Hollard";"Allegiance";"/index.php/House_Hollard"
"/index.php/Symon_Hollard";"Allegiance";"House Hollard"
"/index.php/Symon_Hollard";"Died";"/index.php/Duskendale"
"/index.php/Symon_Hollard";"Died";"At Duskendale"
"/index.php/Symon_Hollard";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Symon_Hollard";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Symon_Hollard";"name";"Symon Hollard"
"/index.php/Symon_Santagar";"Title";"/index.php/Knight"
"/index.php/Symon_Santagar";"Title";"/index.php/Spottswood"
"/index.php/Symon_Santagar";"Title";"Ser"
"/index.php/Symon_Santagar";"Title";"Knight of Spottswood"
"/index.php/Symon_Santagar";"Allegiance";"/index.php/House_Santagar"
"/index.php/Symon_Santagar";"Allegiance";"House Santagar"
"/index.php/Symon_Santagar";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Symon_Santagar";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Symon_Santagar";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Symon_Santagar";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Symon_Santagar";"name";"Symon Santagar"
"/index.php/Symon_Silver_Tongue";"Alias";"Symon Silver Tongue"
"/index.php/Symon_Silver_Tongue";"Died";"/index.php/King%27s_Landing"
"/index.php/Symon_Silver_Tongue";"Died";"In 299AC, at King's Landing"
"/index.php/Symon_Silver_Tongue";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Symon_Silver_Tongue";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Symon_Silver_Tongue";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Symon_Silver_Tongue";"Book(s)";"A Clash of Kings (Appears)"
"/index.php/Symon_Silver_Tongue";"Book(s)";"A Storm of Swords (Appears)"
"/index.php/Symon_Silver_Tongue";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Symon_Silver_Tongue";"name";"Symon Silver Tongue"
"/index.php/Symon_Stripeback";"Allegiance";"/index.php/House_Targaryen"
"/index.php/Symon_Stripeback";"Allegiance";"/index.php/Free_Brothers"
"/index.php/Symon_Stripeback";"Allegiance";"House Targaryen"
"/index.php/Symon_Stripeback";"Allegiance";"Free Brothers"
"/index.php/Symon_Stripeback";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Symon_Stripeback";"Book(s)";"A Dance with Dragons (Appears)"
"/index.php/Symon_Stripeback";"name";"Symon Stripeback"
"/index.php/Symond_Botley";"Allegiance";"/index.php/House_Botley"
"/index.php/Symond_Botley";"Allegiance";"House Botley"
"/index.php/Symond_Botley";"Culture";"/index.php/Ironborn"
"/index.php/Symond_Botley";"Culture";"Ironborn"
"/index.php/Symond_Botley";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Symond_Botley";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Symond_Botley";"name";"Symond Botley"
"/index.php/Symond_Frey";"Allegiance";"/index.php/House_Frey"
"/index.php/Symond_Frey";"Allegiance";"House Frey"
"/index.php/Symond_Frey";"Born";"/index.php/The_Twins"
"/index.php/Symond_Frey";"Born";"In or between 252AC and 260AC, at the Twins"
"/index.php/Symond_Frey";"Died";"/index.php/The_North"
"/index.php/Symond_Frey";"Died";"In 300AC (suspected), at The North"
"/index.php/Symond_Frey";"Spouse";"/index.php/Betharios_of_Braavos"
"/index.php/Symond_Frey";"Spouse";"Betharios of Braavos"
"/index.php/Symond_Frey";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Symond_Frey";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Symond_Frey";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Symond_Frey";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Symond_Frey";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Symond_Frey";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Symond_Frey";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Symond_Frey";"Book(s)";"A Dance with Dragons (Appears)"
"/index.php/Symond_Frey";"name";"Symond Frey"
"/index.php/Symond_Templeton";"Title";"/index.php/Knight"
"/index.php/Symond_Templeton";"Title";"/index.php/Ninestars"
"/index.php/Symond_Templeton";"Title";"Ser"
"/index.php/Symond_Templeton";"Title";"The Knight of Ninestars"
"/index.php/Symond_Templeton";"Allegiance";"/index.php/House_Templeton"
"/index.php/Symond_Templeton";"Allegiance";"House Templeton"
"/index.php/Symond_Templeton";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Symond_Templeton";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Symond_Templeton";"Book(s)";"A Feast for Crows (Appears)"
"/index.php/Symond_Templeton";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Symond_Templeton";"name";"Symond Templeton"
"/index.php/Syrio_Forel";"Title";"/index.php/Braavos"
"/index.php/Syrio_Forel";"Title";"First Sword to the Sealord of Braavos Water Dancer"
"/index.php/Syrio_Forel";"Allegiance";"/index.php/House_Stark"
"/index.php/Syrio_Forel";"Allegiance";"House Stark"
"/index.php/Syrio_Forel";"Culture";"/index.php/Braavosi"
"/index.php/Syrio_Forel";"Culture";"Braavosi"
"/index.php/Syrio_Forel";"Born";"/index.php/Braavos"
"/index.php/Syrio_Forel";"Born";"At Braavos"
"/index.php/Syrio_Forel";"Died";"/index.php/King%27s_Landing"
"/index.php/Syrio_Forel";"Died";"In 298AC, at King's Landing"
"/index.php/Syrio_Forel";"Book(s)";"/index.php/A_Game_of_Thrones"
"/index.php/Syrio_Forel";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Syrio_Forel";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Syrio_Forel";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Syrio_Forel";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Syrio_Forel";"Book(s)";"A Game of Thrones (Appears)"
"/index.php/Syrio_Forel";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Syrio_Forel";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Syrio_Forel";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Syrio_Forel";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Syrio_Forel";"Played by";"Miltos Yeromelou"
"/index.php/Syrio_Forel";"TV series";"/index.php/Game_of_Thrones_-_Season_1"
"/index.php/Syrio_Forel";"TV series";"Season 1"
"/index.php/Syrio_Forel";"name";"Syrio Forel"
"/index.php/Taena_of_Myr";"Allegiance";"/index.php/House_Merryweather"
"/index.php/Taena_of_Myr";"Allegiance";"House Merryweather"
"/index.php/Taena_of_Myr";"Culture";"/index.php/Myr"
"/index.php/Taena_of_Myr";"Culture";"Myrish"
"/index.php/Taena_of_Myr";"Born";"In 276AC (roughly)"
"/index.php/Taena_of_Myr";"Spouse";"/index.php/Orton_Merryweather"
"/index.php/Taena_of_Myr";"Spouse";"Lord Orton Merryweather"
"/index.php/Taena_of_Myr";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Taena_of_Myr";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Taena_of_Myr";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Taena_of_Myr";"Book(s)";"A Storm of Swords (Appears)"
"/index.php/Taena_of_Myr";"Book(s)";"A Feast for Crows (Appears)"
"/index.php/Taena_of_Myr";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Taena_of_Myr";"name";"Taena of Myr"
"/index.php/Tagganaro";"Culture";"/index.php/Braavos"
"/index.php/Tagganaro";"Culture";"Braavosi"
"/index.php/Tagganaro";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Tagganaro";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Tagganaro";"name";"Tagganaro"
"/index.php/Tal_Toraq";"Allegiance";"/index.php/House_Targaryen"
"/index.php/Tal_Toraq";"Allegiance";"/index.php/Stalwart_Shields"
"/index.php/Tal_Toraq";"Allegiance";"House Targaryen"
"/index.php/Tal_Toraq";"Allegiance";"Stalwart Shields"
"/index.php/Tal_Toraq";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Tal_Toraq";"Book(s)";"A Dance with Dragons (Appears)"
"/index.php/Tal_Toraq";"name";"Tal Toraq"
"/index.php/Talea";"Culture";"/index.php/Braavos"
"/index.php/Talea";"Culture";"Braavosi"
"/index.php/Talea";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Talea";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Talea";"name";"Talea"
"/index.php/Talla_Tarly";"Allegiance";"/index.php/House_Tarly"
"/index.php/Talla_Tarly";"Allegiance";"House Tarly"
"/index.php/Talla_Tarly";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Talla_Tarly";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Talla_Tarly";"name";"Talla Tarly"
"/index.php/Tallad";"Alias";"Tallad the Tall"
"/index.php/Tallad";"Title";"/index.php/Knight"
"/index.php/Tallad";"Title";"Ser"
"/index.php/Tallad";"Allegiance";"/index.php/House_Baratheon_of_King%27s_Landing"
"/index.php/Tallad";"Allegiance";"House Baratheon of King's Landing"
"/index.php/Tallad";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Tallad";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Tallad";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Tallad";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Tallad";"Book(s)";"A Clash of Kings (Appears)"
"/index.php/Tallad";"Book(s)";"A Storm of Swords (Appears)"
"/index.php/Tallad";"Book(s)";"A Feast for Crows (Appears)"
"/index.php/Tallad";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Tallad";"name";"Tallad"
"/index.php/Tanda_Stokeworth";"Title";"/index.php/Stokeworth"
"/index.php/Tanda_Stokeworth";"Title";"Lady of Stokeworth"
"/index.php/Tanda_Stokeworth";"Allegiance";"/index.php/House_Stokeworth"
"/index.php/Tanda_Stokeworth";"Allegiance";"House Stokeworth"
"/index.php/Tanda_Stokeworth";"Born";"/index.php/Stokeworth"
"/index.php/Tanda_Stokeworth";"Born";"At Stokeworth"
"/index.php/Tanda_Stokeworth";"Died";"/index.php/Stokeworth"
"/index.php/Tanda_Stokeworth";"Died";"In 300AC, at Stokeworth"
"/index.php/Tanda_Stokeworth";"Book(s)";"/index.php/A_Game_of_Thrones"
"/index.php/Tanda_Stokeworth";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Tanda_Stokeworth";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Tanda_Stokeworth";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Tanda_Stokeworth";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Tanda_Stokeworth";"Book(s)";"A Game of Thrones (Mentioned)"
"/index.php/Tanda_Stokeworth";"Book(s)";"A Clash of Kings (Appears)"
"/index.php/Tanda_Stokeworth";"Book(s)";"A Storm of Swords (Appears)"
"/index.php/Tanda_Stokeworth";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Tanda_Stokeworth";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Tanda_Stokeworth";"name";"Tanda Stokeworth"
"/index.php/Tanselle";"Alias";"Tanselle Too-Tall"
"/index.php/Tanselle";"Book(s)";"/index.php/The_Hedge_Knight"
"/index.php/Tanselle";"Book(s)";"/index.php/The_Sworn_Sword"
"/index.php/Tanselle";"Book(s)";"/index.php/The_Mystery_Knight"
"/index.php/Tanselle";"Book(s)";"The Hedge Knight (Appears)"
"/index.php/Tanselle";"Book(s)";"The Sworn Sword (Mentioned)"
"/index.php/Tanselle";"Book(s)";"The Mystery Knight (Mentioned)"
"/index.php/Tanselle";"name";"Tanselle"
"/index.php/Tansy";"Allegiance";"/index.php/Peach"
"/index.php/Tansy";"Allegiance";"Peach"
"/index.php/Tansy";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Tansy";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Tansy";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Tansy";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Tansy";"name";"Tansy"
"/index.php/Tansy_(orphan)";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Tansy_(orphan)";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Tansy_(orphan)";"name";"Tansy (orphan)"
"/index.php/Tanton_Fossoway";"Title";"/index.php/Knight"
"/index.php/Tanton_Fossoway";"Title";"Ser"
"/index.php/Tanton_Fossoway";"Allegiance";"/index.php/House_Fossoway_of_Cider_Hall"
"/index.php/Tanton_Fossoway";"Allegiance";"House Fossoway of Cider Hall"
"/index.php/Tanton_Fossoway";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Tanton_Fossoway";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Tanton_Fossoway";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Tanton_Fossoway";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Tanton_Fossoway";"Book(s)";"A Clash of Kings (Appears)"
"/index.php/Tanton_Fossoway";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Tanton_Fossoway";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Tanton_Fossoway";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Tanton_Fossoway";"name";"Tanton Fossoway"
"/index.php/Tarber";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Tarber";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Tarber";"name";"Tarber"
"/index.php/Tarle";"Alias";"Tarle the Thrice-Drowned"
"/index.php/Tarle";"Allegiance";"/index.php/Drowned_Men"
"/index.php/Tarle";"Allegiance";"Drowned Men"
"/index.php/Tarle";"Culture";"/index.php/Ironborn"
"/index.php/Tarle";"Culture";"Ironborn"
"/index.php/Tarle";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Tarle";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Tarle";"name";"Tarle"
"/index.php/Temmo";"Title";"Khal"
"/index.php/Temmo";"Culture";"/index.php/Dothraki"
"/index.php/Temmo";"Culture";"Dothraki"
"/index.php/Temmo";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Temmo";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Temmo";"name";"Temmo"
"/index.php/Ternesio_Terys";"Title";"Captain"
"/index.php/Ternesio_Terys";"Culture";"/index.php/Braavos"
"/index.php/Ternesio_Terys";"Culture";"Braavosi"
"/index.php/Ternesio_Terys";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Ternesio_Terys";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Ternesio_Terys";"Book(s)";"A Storm of Swords (Appears)"
"/index.php/Ternesio_Terys";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Ternesio_Terys";"Played by";"Gary Oliver"
"/index.php/Ternesio_Terys";"TV series";"/index.php/Game_of_Thrones_-_Season_4"
"/index.php/Ternesio_Terys";"TV series";"Season 4"
"/index.php/Ternesio_Terys";"name";"Ternesio Terys"
"/index.php/Terrance_Lynderly";"Allegiance";"/index.php/House_Lynderly"
"/index.php/Terrance_Lynderly";"Allegiance";"House Lynderly"
"/index.php/Terrance_Lynderly";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Terrance_Lynderly";"Book(s)";"A Feast for Crows (Appears)"
"/index.php/Terrance_Lynderly";"name";"Terrance Lynderly"
"/index.php/Terrence_Kenning";"Title";"/index.php/Kayce"
"/index.php/Terrence_Kenning";"Title";"Lord of Kayce"
"/index.php/Terrence_Kenning";"Allegiance";"/index.php/House_Kenning_of_Kayce"
"/index.php/Terrence_Kenning";"Allegiance";"House Kenning of Kayce"
"/index.php/Terrence_Kenning";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Terrence_Kenning";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Terrence_Kenning";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Terrence_Kenning";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Terrence_Kenning";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Terrence_Kenning";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Terrence_Kenning";"name";"Terrence Kenning"
"/index.php/Terrence_Toyne";"Title";"/index.php/Knight"
"/index.php/Terrence_Toyne";"Title";"Ser"
"/index.php/Terrence_Toyne";"Allegiance";"/index.php/House_Toyne"
"/index.php/Terrence_Toyne";"Allegiance";"/index.php/Kingsguard"
"/index.php/Terrence_Toyne";"Allegiance";"House Toyne"
"/index.php/Terrence_Toyne";"Allegiance";"Kingsguard"
"/index.php/Terrence_Toyne";"Died";"In before 184AC"
"/index.php/Terrence_Toyne";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Terrence_Toyne";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Terrence_Toyne";"Book(s)";"/index.php/A_Dance_with_Dragons"
